drug_name,SMILES,phase2_score,signed_score,net_positive,n_papers,models,confidence,final_score
valpromide,CCCC(CCC)C(N)=O,0.0,0.0,0.0,0.0,,0.0,0.0
prolintane,CCCC(Cc1ccccc1)N1CCCC1,0.0,0.0,0.0,0.0,,0.0,0.0
chlorobutanol,CCCC(O)Cl,0.0,0.0,0.0,0.0,,0.0,0.0
tolboxane,CCCC1(C)COB(c2ccc(C)cc2)OC1,0.0,0.0,0.0,0.0,,0.0,0.0
prednival,CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
fluprednisolone-valerate,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
hydrocortisone-hemisuccinate,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
betamethasone valerate,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
butoctamide,CCCCC(CC)CNC(=O)CC(C)O,0.0,0.0,0.0,0.0,,0.0,0.0
caproxamine,CCCCC/C(=N\OCCN)c1ccc(C)c(N)c1,0.0,0.0,0.0,0.0,,0.0,0.0
carbubarb,CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
tonazocine,CCCCCC(=O)CC[C@]1(C)[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C,0.0,0.0,0.0,0.0,,0.0,0.0
fluocortolone-21-hexanoat,CCCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
nabazenil,CCCCCC(C)C(C)c1cc(OC(=O)CCCN2CCCCCC2)c2c(c1)OC(C)(C)C1=C2CC(C)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
hexapradol,CCCCCC(N)C(O)(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
fluphenazine-enanthate,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
nabilone,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,0.0,0.0,0.0,0.0,,0.0,0.0
octamoxin,CCCCCCC(C)NN,0.0,0.0,0.0,0.0,,0.0,0.0
bromperidol-decanoate,CCCCCCCCCC(=O)OC1(c2ccc(Br)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
haloperidol decanoate,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
dioxamate,CCCCCCCCCC1(C)OCC(COC(N)=O)O1,0.0,0.0,0.0,0.0,,0.0,0.0
myrophine,CCCCCCCCCCCCCC(=O)O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(OCc5ccccc5)c5c4[C@@]2(CCN3C)[C@H]1O5,0.0,0.0,0.0,0.0,,0.0,0.0
pipotiazine palmitate,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
prednisolone-steaglate,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
decimemide,CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC,0.0,0.0,0.0,0.0,,0.0,0.0
nonapyrimine,CCCCCCCCCNc1ncnc2[nH]ccc12,0.0,0.0,0.0,0.0,,0.0,0.0
eptastigmine,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0.0,0.0,0.0,0.0,,0.0,0.0
sameridine,CCCCCCN1CCC(C(=O)N(C)CC)(c2ccccc2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
xanomeline,CCCCCCOc1nsnc1C1=CCCN(C)C1,0.0,0.0,0.0,0.0,,0.0,0.0
tazomeline,CCCCCCSc1nsnc1C1=CCCN(C)C1,0.0,0.0,0.0,0.0,,0.0,0.0
milacemide,CCCCCNCC(N)=O,0.0,0.0,0.0,0.0,,0.0,0.0
pentamorphone,CCCCCN[C@@]12C=CC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,0.0,0.0,0.0,0.0,,0.0,0.0
cp29,CCCCCn1ccc(=O)c(O)c1C,0.0,0.0,0.0,0.0,,0.0,0.0
umespirone,CCCCN1C(=O)C2C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)C(C1=O)C2(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
fengabine,CCCCN=C(c1cc(Cl)ccc1O)c1ccccc1Cl,0.0,0.0,0.0,0.0,,0.0,0.0
tybamate,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,0.0,0.0,0.0,0.0,,0.0,0.0
ethomoxane,CCCCNCC1COc2cccc(OCC)c2O1,0.0,0.0,0.0,0.0,,0.0,0.0
butamoxane,CCCCNCC1COc2ccccc2O1,0.0,0.0,0.0,0.0,,0.0,0.0
tracazolate,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,0.0,0.0,0.0,0.0,,0.0,0.0
cartazolate,CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC,0.0,0.0,0.0,0.0,,0.0,0.0
schembl25219,CCCCOC(=O)C(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
fluocortin butyl,CCCCOC(=O)C(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
difebarbamate,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,0.0,0.0,0.0,0.0,,0.0,0.0
febarbamate,CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,0.0,0.0,0.0,0.0,,0.0,0.0
captodiame,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
denbufylline,CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O,0.0,0.0,0.0,0.0,,0.0,0.0
cp24,CCCCn1ccc(=O)c(O)c1C,0.0,0.0,0.0,0.0,,0.0,0.0
alpidem,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,0.0,0.0,0.0,0.0,,0.0,0.0
alentemol,CCCN(CCC)C1Cc2cccc3cc(O)cc(c23)C1,0.0,0.0,0.0,0.0,,0.0,0.0
alnespirone,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1,0.0,0.0,0.0,0.0,,0.0,0.0
besipirdine,CCCN(c1ccncc1)n1ccc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
quinagolidum [inn-latin],CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,0.0,0.0,0.0,0.0,,0.0,0.0
tepirindole,CCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
prosulpride,CCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,0.0,0.0,0.0,0.0,,0.0,0.0
profexalone,CCCNC(=O)N1CC(c2ccccc2)OC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
rp 60180,CCCNC(=O)c1ccc2c(c1)N([C@@H](C)CN1CCCC1)c1ccccc1S2,0.0,0.0,0.0,0.0,,0.0,0.0
apadoline,CCCNC(=O)c1ccc2c(c1)N([C@H](C)CN1CCCC1)c1ccccc1S2,0.0,0.0,0.0,0.0,,0.0,0.0
gr89696_pr,CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,0.0,0.0,0.0,0.0,,0.0,0.0
propoxate,CCCOC(=O)c1cncn1C(C)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
tioperidone,CCCSc1ccccc1N1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
itrocinonide,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)C4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1,0.0,0.0,0.0,0.0,,0.0,0.0
rofleponide,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,,0.0,0.0
acetorphine,CCC[C@@](C)(O)[C@H]1CC23C=CC1(OC)[C@H]1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5,0.0,0.0,0.0,0.0,,0.0,0.0
picenadol,CCC[C@]1(c2cccc(O)c2)CCN(C)C[C@@H]1C,0.0,0.0,0.0,0.0,,0.0,0.0
chloroethane,CCCl,0.0,0.0,0.0,0.0,,0.0,0.0
zaleplon,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0.0,0.0,0.0,0.0,,0.0,0.0
benzquinamide,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,0.0,0.0,0.0,0.0,,0.0,0.0
tricetamide,CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1,0.0,0.0,0.0,0.0,,0.0,0.0
stacofylline,CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
lisuride,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.0,0.0,0.0,0.0,,0.0,0.0
terguride,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.0,0.0,0.0,0.0,,0.0,0.0
endomid,CCN(CC)C(=O)[C@@H]1[C@@H]2C=C[C@@H](C2)[C@H]1C(=O)N(CC)CC,0.0,0.0,0.0,0.0,,0.0,0.0
milnacipran,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,0.0,0.0,0.0,0.0,,0.0,0.0
nikethamide,CCN(CC)C(=O)c1cccnc1,0.0,0.0,0.0,0.0,,0.0,0.0
isothamine(profenamine),CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
elanzepine,CCN(CC)C/C=C1/c2ccccc2Nc2cc(Cl)ccc21,0.0,0.0,0.0,0.0,,0.0,0.0
prednisolamate,CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
hydrocortamate,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
propacetamol,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
fluacizine,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0.0,0.0,0.0,0.0,,0.0,0.0
methylprednisolone,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.0,0.0,0.0,0.0,,0.0,0.0
diethazine,CCN(CC)CCN1c2ccccc2Sc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
clofexamide,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
akos026749852,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
bromopride,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.0,0.0,0.0,0.0,,0.0,0.0
diclometide,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC,0.0,0.0,0.0,0.0,,0.0,0.0
tiapride,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.0,0.0,0.0,0.0,,0.0,0.0
benactyzine,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
clofenciclan,CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1,0.0,0.0,0.0,0.0,,0.0,0.0
etamiphyllin,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,0.0,0.0,0.0,0.0,,0.0,0.0
etisulergine,CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.0,0.0,0.0,0.0,,0.0,0.0
atolide,CCN(CC)c1ccc(NC(=O)c2ccccc2N)c(C)c1,0.0,0.0,0.0,0.0,,0.0,0.0
ethotoin,CCN1C(=O)NC(c2ccccc2)C1=O,0.0,0.0,0.0,0.0,,0.0,0.0
doxapram,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0.0,0.0,0.0,0.0,,0.0,0.0
pridefine,CCN1CCC(=C(c2ccccc2)c2ccccc2)C1,0.0,0.0,0.0,0.0,,0.0,0.0
etacepride,CCN1CCCC1CNC(=O)c1cc(C(C)=O)ccc1OC,0.0,0.0,0.0,0.0,,0.0,0.0
amisulpride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,0.0,0.0,0.0,0.0,,0.0,0.0
sultopride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,0.0,0.0,0.0,0.0,,0.0,0.0
remoxipride,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,0.0,0.0,0.0,0.0,,0.0,0.0
blonanserin,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
tiflucarbine,CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1,0.0,0.0,0.0,0.0,,0.0,0.0
fenozolone,CCN=C1NC(=O)C(c2ccccc2)O1,0.0,0.0,0.0,0.0,,0.0,0.0
etasuline,CCN=C1Nc2ccc(Cl)cc2C(c2ccccc2)S1,0.0,0.0,0.0,0.0,,0.0,0.0
cinromide,CCNC(=O)/C=C/c1cccc(Br)c1,0.0,0.0,0.0,0.0,,0.0,0.0
amperozide,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
eticyclidine,CCNC1(c2ccccc2)CCCCC1,0.0,0.0,0.0,0.0,,0.0,0.0
tiletamine,CCNC1(c2cccs2)CCCCC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
etifoxine,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,0.0,0.0,0.0,0.0,,0.0,0.0
skb_a,CCNCc1c(CSC)cnc(C)c1O,0.0,0.0,0.0,0.0,,0.0,0.0
zylofuramine,CCN[C@H](Cc1ccccc1)[C@H]1CCCO1,0.0,0.0,0.0,0.0,,0.0,0.0
hydroxypethidine,CCOC(=O)C1(c2cccc(O)c2)CCN(C)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
tilidine,CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
piminodine,CCOC(=O)C1(c2ccccc2)CCN(CCCNc2ccccc2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
anileridine,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
ethyl-loflazepate,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,0.0,0.0,0.0,0.0,,0.0,0.0
bervastatin,CCOC(=O)C[C@@H](O)C[C@@H](O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,0.0,0.0,0.0,0.0,,0.0,0.0
flubanilate,CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1,0.0,0.0,0.0,0.0,,0.0,0.0
encyprate,CCOC(=O)N(Cc1ccccc1)C1CC1,0.0,0.0,0.0,0.0,,0.0,0.0
arfendazam,CCOC(=O)N1CCC(=O)N(c2ccccc2)c2cc(Cl)ccc21,0.0,0.0,0.0,0.0,,0.0,0.0
gr89696_et,CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,0.0,0.0,0.0,0.0,,0.0,0.0
carbocloral,CCOC(=O)NC(O)C(Cl)(Cl)Cl,0.0,0.0,0.0,0.0,,0.0,0.0
carbenzide,CCOC(=O)NNC(C)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
ezogabine,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,0.0,0.0,0.0,0.0,,0.0,0.0
loteprednol etabonate,CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.0,0.0,0.0,0.0,,0.0,0.0
cetotiamine,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,0.0,0.0,0.0,0.0,,0.0,0.0
prednicarbate,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
alpertine,CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
etazolate,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
flutomidate,CCOC(=O)c1cncn1C(C)c1ccc(F)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
pimozide,CCOC(=O)c1cncn1C(C)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
urethane,CCOC(N)=O,0.0,0.0,0.0,0.0,,0.0,0.0
etazepine,CCOC1c2ccccc2C(=O)N(C)c2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
lirequinil,CCO[C@H]1CCN(C(=O)c2cc(-c3ccccc3)c(=O)n3c2-c2cc(Cl)ccc2CC3)C1,0.0,0.0,0.0,0.0,,0.0,0.0
minaxolone,CCO[C@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)C[C@@H](N(C)C)[C@@H]32)C[C@@H]1O,0.0,0.0,0.0,0.0,,0.0,0.0
viloxazine,CCOc1ccccc1OCC1CNCCO1,0.0,0.0,0.0,0.0,,0.0,0.0
sulfonmethane,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,0.0,0.0,0.0,0.0,,0.0,0.0
elfazepam,CCS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.0,0.0,0.0,0.0,,0.0,0.0
fluoresone,CCS(=O)(=O)c1ccc(F)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
tipredane,CCS[C@]1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.0,0.0,0.0,0.0,,0.0,0.0
thiethylperazine,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,0.0,0.0,0.0,0.0,,0.0,0.0
alphamethadol,CC[C@@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
mevastatin,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.0,0.0,0.0,0.0,,0.0,0.0
talnetant,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
chembl2113676,CC[C@H](NC(=O)c1c(OCCCN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
conorphone(conorfone),CC[C@H]1CC(=O)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(CC2CC2)C(C4)[C@H]13,0.0,0.0,0.0,0.0,,0.0,0.0
bremazocine,CC[C@]12CCN(CC3(O)CC3)[C@H](Cc3ccc(O)cc31)C2(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
tofisoline,CCc1c(C)[n+]([NH-])c(-c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc12,0.0,0.0,0.0,0.0,,0.0,0.0
molindone,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,0.0,0.0,0.0,0.0,,0.0,0.0
piquindone,CCc1c(C)[nH]c2c1C(=O)[C@@H]1CN(C)CC[C@H]1C2,0.0,0.0,0.0,0.0,,0.0,0.0
cp94,CCc1c(O)c(=O)ccn1CC,0.0,0.0,0.0,0.0,,0.0,0.0
fasiplon,CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,0.0,0.0,0.0,0.0,,0.0,0.0
divaplon,CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C,0.0,0.0,0.0,0.0,,0.0,0.0
etizolam,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,0.0,0.0,0.0,0.0,,0.0,0.0
etymemazine,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,0.0,0.0,0.0,0.0,,0.0,0.0
etaqualone,CCc1ccccc1-n1c(C)nc2ccccc2c1=O,0.0,0.0,0.0,0.0,,0.0,0.0
etoperidone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,0.0,0.0,0.0,0.0,,0.0,0.0
nefazodone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
tandamine,CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
amfonelic-acid,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21,0.0,0.0,0.0,0.0,,0.0,0.0
metronidazole,CCn1ccc(=O)c(O)c1C,0.0,0.0,0.0,0.0,,0.0,0.0
ripazepam,CCn1nc(C)c2c1C(c1ccccc1)=NCC(=O)N2,0.0,0.0,0.0,0.0,,0.0,0.0
brifentanil,CCn1nnn(CCN2CC[C@H](N(C(=O)COC)c3ccccc3F)[C@H](C)C2)c1=O,0.0,0.0,0.0,0.0,,0.0,0.0
dulozafone,CN(C(=O)CN(CCO)CCO)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,0.0,0.0,0.0,0.0,,0.0,0.0
lorzafone,CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,0.0,0.0,0.0,0.0,,0.0,0.0
avizafone,CN(C(=O)CNC(=O)[C@@H](N)CCCCN)c1ccc(Cl)cc1C(=O)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
ciprazafone,CN(C(=O)CNC1CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,0.0,0.0,0.0,0.0,,0.0,0.0
u50488,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCCC[C@H]1N1CCCC1,0.0,0.0,0.0,0.0,,0.0,0.0
chembl106345,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
spiradoline,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,0.0,0.0,0.0,0.0,,0.0,0.0
amiperone,CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0
bromamid,CN(C)C(=O)CCNc1ccc(Br)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
oxitriptyline,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
camazepam,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,0.0,0.0,0.0,0.0,,0.0,0.0
rilmazafone,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,0.0,0.0,0.0,0.0,,0.0,0.0
cericlamine,CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1,0.0,0.0,0.0,0.0,,0.0,0.0
zimeldine,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,0.0,0.0,0.0,0.0,,0.0,0.0
thozalinone,CN(C)C1=NC(=O)C(c2ccccc2)O1,0.0,0.0,0.0,0.0,,0.0,0.0
flucindol,CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,0.0,0.0,0.0,0.0,,0.0,0.0
cyclindole,CN(C)C1CCc2[nH]c3ccccc3c2C1,0.0,0.0,0.0,0.0,,0.0,0.0
intriptyline,CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
cotriptyline,CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
dacemazine,CN(C)CC(=O)N1c2ccccc2Sc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
aminopromazine,CN(C)CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0.0,0.0,0.0,0.0,,0.0,0.0
clemeprol,CN(C)CC(O)C(c1ccccc1)c1ccc(Cl)cc1,0.0,0.0,0.0,0.0,,0.0,0.0
medifoxamine,CN(C)CC(Oc1ccccc1)Oc1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0
sinequan,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
chlorprothixene,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,0.0,0.0,0.0,0.0,,0.0,0.0
damotepine,CN(C)CC1=Cc2ccccc2Sc2ccccc21,0.0,0.0,0.0,0.0,,0.0,0.0
spiroxepin,CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12,0.0,0.0,0.0,0.0,,0.0,0.0
gamfexine,CN(C)CCC(c1ccccc1)C1CCCCC1,0.0,0.0,0.0,0.0,,0.0,0.0
