compound_name,SMILES,drug_norm,num_targets_moa,ad_weight_sum,num_core_hits,ad_hit_targets,drug_name_out,ad_score_norm,core_gate,ad_score_gated,phase2_score
cyclosporin a,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,cyclosporin a,0,0.0,0,,cyclosporin a,0.0,0,0.0,0.0
schembl12537969,Fc1ccc([C@@H]2CCNCC2COc2ccc3c(c2)OCO3)cc1,schembl12537969,0,0.0,0,,schembl12537969,0.0,0,0.0,0.0
1977-15-7,CNCCCN1c2ccccc2CCc2cc(O)ccc21,1977 15 7,0,0.0,0,,1977-15-7,0.0,0,0.0,0.0
zipr-dopa(p)2,C/C(=C(\CCOC(=O)C(N)Cc1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1)SSC(C)C)N(C)C=O,zipr dopa2,0,0.0,0,,zipr-dopa(p)2,0.0,0,0.0,0.0
pentazocine,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,pentazocine,0,0.0,0,,pentazocine,0.0,0,0.0,0.0
propyl-4-aminobenzoate,CCCOC(=O)c1ccc(N)cc1,propyl 4 aminobenzoate,0,0.0,0,,propyl-4-aminobenzoate,0.0,0,0.0,0.0
afe,CN(C)c1ccccc1Sc1ccc(CCF)cc1N,afe,0,0.0,0,,afe,0.0,0,0.0,0.0
isopentylacetate ,CC(=O)OCCC(C)C,isopentylacetate,0,0.0,0,,isopentylacetate ,0.0,0,0.0,0.0
codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4C(C2)N(C)CCC341,codeine,0,0.0,0,,codeine,0.0,0,0.0,0.0
dihydrocodeine,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,dihydrocodeine,0,0.0,0,,dihydrocodeine,0.0,0,0.0,0.0
isocodeine,COc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,isocodeine,0,0.0,0,,isocodeine,0.0,0,0.0,0.0
2-bromopropane,CC(C)Br,2 bromopropane,0,0.0,0,,2-bromopropane,0.0,0,0.0,0.0
antibiotic mx 2,CCC1(O)CC(OC2CC(N3CCOCC3)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1O)C(=O)c1cccc(O)c1C3=O,antibiotic mx 2,0,0.0,0,,antibiotic mx 2,0.0,0,0.0,0.0
morpholinyl oxaunomycin,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N3CCOCC3)[C@H](O)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,morpholinyl oxaunomycin,0,0.0,0,,morpholinyl oxaunomycin,0.0,0,0.0,0.0
n-(2-amino-5-phenylphenyl)-4-[(4-methylpiperazin-1-yl)methyl]benzamide,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccccc4)ccc3N)cc2)CC1,n 4 methyl benzamide,0,0.0,0,,n-(2-amino-5-phenylphenyl)-4-[(4-methylpiperazin-1-yl)methyl]benzamide,0.0,0,0.0,0.0
2-(aminomethyl)-6-methoxyphenol,COc1cccc(CN)c1O,2 6 methoxyphenol,0,0.0,0,,2-(aminomethyl)-6-methoxyphenol,0.0,0,0.0,0.0
sb-277011a,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2,sb 277011a,0,0.0,0,,sb-277011a,0.0,0,0.0,0.0
nsc 15312,c1ccc2c(c1)CCNC2,nsc 15312,0,0.0,0,,nsc 15312,0.0,0,0.0,0.0
oxycodone,COC1=C2O[C@H]3C(=O)C=C[C@H]4[C@H]5CC(C=C1)C2[C@@]34CCN5C,oxycodone,1,0.0,0,,oxycodone,0.0,0,0.0,0.0
chembl371222,COc1ccc2[nH]nc(NC3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1,chembl371222,0,0.0,0,,chembl371222,0.0,0,0.0,0.0
chembl382773,Cc1ccn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c(=O)c1,chembl382773,0,0.0,0,,chembl382773,0.0,0,0.0,0.0
triazolam,Cc1nnc2n1C1CCC(Cl)CC1C(c1ccccc1Cl)=NC2,triazolam,1,0.0,0,,triazolam,0.0,0,0.0,0.0
nebivolol,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,nebivolol,0,0.0,0,,nebivolol,0.0,0,0.0,0.0
tz-19,Brc1cc(Br)c(NC2=NCCN2)c(Br)c1,tz 19,0,0.0,0,,tz-19,0.0,0,0.0,0.0
(s)-flurocarazolol,CC(CF)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,flurocarazolol,0,0.0,0,,(s)-flurocarazolol,0.0,0,0.0,0.0
lubeluzole,CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)c(F)c2)CC1,lubeluzole,0,0.0,0,,lubeluzole,0.0,0,0.0,0.0
lubeluzole,CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)c(F)c2)CC1,lubeluzole,0,0.0,0,,lubeluzole,0.0,0,0.0,0.0
"3-methoxy-17-methyl-7,8-didehydro-4,5-epoxymorphinan-6-ol",COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,3 methoxy 17 methyl 7 8 didehydro 4 5 epoxymorphinan 6 ol,0,0.0,0,,"3-methoxy-17-methyl-7,8-didehydro-4,5-epoxymorphinan-6-ol",0.0,0,0.0,0.0
fentanyl,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,fentanyl,1,0.0,0,,fentanyl,0.0,0,0.0,0.0
codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,codeine,0,0.0,0,,codeine,0.0,0,0.0,0.0
604-75-1,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,604 75 1,0,0.0,0,,604-75-1,0.0,0,0.0,0.0
desmonomethylpromazine,CNCCCN1c2ccccc2Sc2ccccc21,desmonomethylpromazine,0,0.0,0,,desmonomethylpromazine,0.0,0,0.0,0.0
cocaine,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,cocaine,0,0.0,0,,cocaine,0.0,0,0.0,0.0
5-hydroxytryptamine (5-ht) receptor ligand 1b,CC1NC(=NCC(F)F)Nc2cccc(Cl)c21,5 hydroxytryptamine receptor ligand 1b,0,0.0,0,,5-hydroxytryptamine (5-ht) receptor ligand 1b,0.0,0,0.0,0.0
bremazocine,CCC12CCN(CC3(O)CC3)C(Cc3ccc(O)cc31)C2(C)C,bremazocine,0,0.0,0,,bremazocine,0.0,0,0.0,0.0
77-lh-28-1,CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,77 lh 28 1,0,0.0,0,,77-lh-28-1,0.0,0,0.0,0.0
schembl12684742,CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1,schembl12684742,0,0.0,0,,schembl12684742,0.0,0,0.0,0.0
benzoylmethylecgonine,COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)c1ccccc1)N2C,benzoylmethylecgonine,0,0.0,0,,benzoylmethylecgonine,0.0,0,0.0,0.0
schembl6947600,Cc1nc(N2CCc3ccccc3CC2)c(C#N)c(=O)n1CC(F)(F)F,schembl6947600,0,0.0,0,,schembl6947600,0.0,0,0.0,0.0
carbon disulfide,S=C=S,carbon disulfide,0,0.0,0,,carbon disulfide,0.0,0,0.0,0.0
1-(2-pyrimidinyl)-piperazine,c1cnc(N2CCNCC2)nc1,1 piperazine,0,0.0,0,,1-(2-pyrimidinyl)-piperazine,0.0,0,0.0,0.0
tert-butylcyclohexane,CC(C)(C)C1CCCCC1,tert butylcyclohexane,0,0.0,0,,tert-butylcyclohexane,0.0,0,0.0,0.0
oxazepam,CC1=NC(O)C(=O)Nc2ccc(Cl)cc21,oxazepam,1,0.0,0,,oxazepam,0.0,0,0.0,0.0
rolipram,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,rolipram,0,0.0,0,,rolipram,0.0,0,0.0,0.0
s-oxazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@H]1O,s oxazepam,0,0.0,0,,s-oxazepam,0.0,0,0.0,0.0
pfizer compound 24,COc1cc2sc(C3CC3)nc2cc1CNC1CCCNC1c1ccccc1,pfizer compound 24,0,0.0,0,,pfizer compound 24,0.0,0,0.0,0.0
venlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,venlafaxine,0,0.0,0,,venlafaxine,0.0,0,0.0,0.0
145877-52-7,COc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,145877 52 7,0,0.0,0,,145877-52-7,0.0,0,0.0,0.0
jnj-2408068,Cc1ccc(O)c(Cn2c(NC3CCN(CCN)CC3)nc3c(C)cccc32)n1,jnj 2408068,0,0.0,0,,jnj-2408068,0.0,0,0.0,0.0
mefloquine,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,mefloquine,0,0.0,0,,mefloquine,0.0,0,0.0,0.0
"4-iodo-n,n'-isopropyl-m- xylenediamine",CCC(C)Nc1ccc(I)c(NC(C)CC)c1,4 iodo n n isopropyl m xylenediamine,0,0.0,0,,"4-iodo-n,n'-isopropyl-m- xylenediamine",0.0,0,0.0,0.0
doxylamine,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,doxylamine,0,0.0,0,,doxylamine,0.0,0,0.0,0.0
upcmld-dp067,CC(C)NCC(O)COc1cccc2ccccc12,upcmld dp067,0,0.0,0,,upcmld-dp067,0.0,0,0.0,0.0
doxylamine,CN(C)CCO[C@@](C)(c1ccccc1)c1ccccn1,doxylamine,0,0.0,0,,doxylamine,0.0,0,0.0,0.0
fauc-113,Clc1ccc(N2CCN(Cc3cnn4ccccc34)CC2)cc1,fauc 113,0,0.0,0,,fauc-113,0.0,0,0.0,0.0
etoprine,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,etoprine,0,0.0,0,,etoprine,0.0,0,0.0,0.0
budipine,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,budipine,0,0.0,0,,budipine,0.0,0,0.0,0.0
decane,CCCCCCCCCC,decane,0,0.0,0,,decane,0.0,0,0.0,0.0
revaprazan,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C,revaprazan,0,0.0,0,,revaprazan,0.0,0,0.0,0.0
chembl204958,Cc1ccccc1-c1ccncc1C(=O)N(C)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,chembl204958,0,0.0,0,,chembl204958,0.0,0,0.0,0.0
octane,CCCCCCCC,octane,0,0.0,0,,octane,0.0,0,0.0,0.0
chembl142149,c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,chembl142149,0,0.0,0,,chembl142149,0.0,0,0.0,0.0
"propofol, diprivan",CC(C)c1cccc(C(C)C)c1O,propofol diprivan,0,0.0,0,,"propofol, diprivan",0.0,0,0.0,0.0
tramadol,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,tramadol,0,0.0,0,,tramadol,0.0,0,0.0,0.0
28911-01-5,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,28911 01 5,0,0.0,0,,28911-01-5,0.0,0,0.0,0.0
"1,2,3,4-tetrahydroquinoline",c1ccc2c(c1)CCCN2,1 2 3 4 tetrahydroquinoline,0,0.0,0,,"1,2,3,4-tetrahydroquinoline",0.0,0,0.0,0.0
irie-13b,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCCO,irie 13b,0,0.0,0,,irie-13b,0.0,0,0.0,0.0
perphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,perphenazine,1,0.0,0,,perphenazine,0.0,0,0.0,0.0
quetiapine,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,quetiapine,0,0.0,0,,quetiapine,0.0,0,0.0,0.0
schembl6578223,COc1ccc(-c2nc(-c3cccc(CN(C)C)c3)n(CCO)n2)cc1,schembl6578223,0,0.0,0,,schembl6578223,0.0,0,0.0,0.0
fluoxetine,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,fluoxetine,0,0.0,0,,fluoxetine,0.0,0,0.0,0.0
chembl390021,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3cccc(F)c3)ccc2c1,chembl390021,0,0.0,0,,chembl390021,0.0,0,0.0,0.0
1-octene,C=CCCCCCC,1 octene,0,0.0,0,,1-octene,0.0,0,0.0,0.0
"n-hexyl-2,2-diphenylacetamide",CCCCCCNC(=O)C(c1ccccc1)c1ccccc1,n hexyl 2 2 diphenylacetamide,0,0.0,0,,"n-hexyl-2,2-diphenylacetamide",0.0,0,0.0,0.0
jhw 007,CCCCN1C2CC[C@@H]1C[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,jhw 007,0,0.0,0,,jhw 007,0.0,0,0.0,0.0
bms-184111,COc1cccc(CC2CCN(C3CCC(OC)(c4ccc5c(c4)OCO5)CC3)CC2)c1,bms 184111,0,0.0,0,,bms-184111,0.0,0,0.0,0.0
climazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,climazolam,0,0.0,0,,climazolam,0.0,0,0.0,0.0
ctk7e5530,NCc1cccc(NC(=O)c2ccc3ccccc3c2)c1,ctk7e5530,0,0.0,0,,ctk7e5530,0.0,0,0.0,0.0
jhw-007,CCCCN1[C@H]2CC[C@@H]1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,jhw 007,0,0.0,0,,jhw-007,0.0,0,0.0,0.0
northioridazine,CSc1ccc2c(c1)N(CCC1CCCNC1)c1ccccc1S2,northioridazine,0,0.0,0,,northioridazine,0.0,0,0.0,0.0
loperamide(1+),CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,loperamide,0,0.0,0,,loperamide(1+),0.0,0,0.0,0.0
,CN(C)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,,0,0.0,0,,nan,0.0,0,0.0,0.0
tripyrolidine,Cc1ccc(/C(=C/CN2CCCC2)c2ccccn2)cc1,tripyrolidine,0,0.0,0,,tripyrolidine,0.0,0,0.0,0.0
9b,Fc1ccc(Cn2c([C@H]3CNCCO3)nc3ccccc32)cc1,9b,0,0.0,0,,9b,0.0,0,0.0,0.0
olanzapine,Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,olanzapine,3,0.0,0,,olanzapine,0.0,0,0.0,0.0
sabeluzole,CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)cc2)CC1,sabeluzole,0,0.0,0,,sabeluzole,0.0,0,0.0,0.0
515141-51-2,COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,515141 51 2,0,0.0,0,,515141-51-2,0.0,0,0.0,0.0
piperazinederivatives 12,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,piperazinederivatives 12,0,0.0,0,,piperazinederivatives 12,0.0,0,0.0,0.0
fluvoxamine,COCCCC/C(=N/OCCN)c1ccc(C(F)(F)F)cc1,fluvoxamine,0,0.0,0,,fluvoxamine,0.0,0,0.0,0.0
fluvoxamine,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,fluvoxamine,0,0.0,0,,fluvoxamine,0.0,0,0.0,0.0
(z) fluvoxamine,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,fluvoxamine,0,0.0,0,,(z) fluvoxamine,0.0,0,0.0,0.0
olanzapine,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,olanzapine,3,0.0,0,,olanzapine,0.0,0,0.0,0.0
heptane,CCCCCCC,heptane,0,0.0,0,,heptane,0.0,0,0.0,0.0
pentane,CCCCC,pentane,0,0.0,0,,pentane,0.0,0,0.0,0.0
n-hexane,CCCCCC,n hexane,0,0.0,0,,n-hexane,0.0,0,0.0,0.0
northioridazine,CSc1ccc2c(c1)N(CCC1CCCCN1)c1ccccc1S2,northioridazine,0,0.0,0,,northioridazine,0.0,0,0.0,0.0
loxapine,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,loxapine,3,0.0,0,,loxapine,0.0,0,0.0,0.0
imipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,imipramine,0,0.0,0,,imipramine,0.0,0,0.0,0.0
mchr antagonist 23c,CCc1ccc(-c2ccc(C(=O)N(C)C3CCN(C(=O)N4CCC(N5CCCCC5)C4)C3)cc2)cc1,mchr antagonist 23c,0,0.0,0,,mchr antagonist 23c,0.0,0,0.0,0.0
metoprine,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,metoprine,0,0.0,0,,metoprine,0.0,0,0.0,0.0
"(1r,2s)-2-(4-fluorophenyl)cyclopropan-1-amine",N[C@@H]1C[C@H]1c1ccc(F)cc1,2 cyclopropan 1 amine,0,0.0,0,,"(1r,2s)-2-(4-fluorophenyl)cyclopropan-1-amine",0.0,0,0.0,0.0
( + )-4-fluorotranylcypromine,N[C@H]1C[C@@H]1c1ccc(F)cc1,4 fluorotranylcypromine,0,0.0,0,,( + )-4-fluorotranylcypromine,0.0,0,0.0,0.0
org4428,Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)CC21,org4428,0,0.0,0,,org4428,0.0,0,0.0,0.0
beloxepin,Cc1cccc2c1Oc1ccccc1[C@@]1(O)CCN(C)C[C@@H]21,beloxepin,0,0.0,0,,beloxepin,0.0,0,0.0,0.0
butaperazine,CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,butaperazine,0,0.0,0,,butaperazine,0.0,0,0.0,0.0
melperone,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,melperone,0,0.0,0,,melperone,0.0,0,0.0,0.0
s113 amitryptalline,CN(C)CCCN1c2ccccc2CCC2CCCCCC21,s113 amitryptalline,0,0.0,0,,s113 amitryptalline,0.0,0,0.0,0.0
zinc1677753,CN(C)CCCN1c2ccccc2Cc2ccccc21,zinc1677753,0,0.0,0,,zinc1677753,0.0,0,0.0,0.0
mchr antagonist 19,Clc1ccc2[nH]nc(NC3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1,mchr antagonist 19,0,0.0,0,,mchr antagonist 19,0.0,0,0.0,0.0
meperidine,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,meperidine,0,0.0,0,,meperidine,0.0,0,0.0,0.0
biperiden,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,biperiden,0,0.0,0,,biperiden,0.0,0,0.0,0.0
chembl3349881,CC[C@H](C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,chembl3349881,0,0.0,0,,chembl3349881,0.0,0,0.0,0.0
pfizer compound 21,COc1cc2sc(C(C)(C)C)nc2cc1CNC1CCCNC1c1ccccc1,pfizer compound 21,0,0.0,0,,pfizer compound 21,0.0,0,0.0,0.0
1-nonene,C=CCCCCCCC,1 nonene,0,0.0,0,,1-nonene,0.0,0,0.0,0.0
2-methyl heptane,CCCCC(C)C,2 methyl heptane,0,0.0,0,,2-methyl heptane,0.0,0,0.0,0.0
2-methylheptane,CCCCCC(C)C,2 methylheptane,0,0.0,0,,2-methylheptane,0.0,0,0.0,0.0
145148-39-6,COc1ccccc1CNC1CCCNC1c1ccccc1,145148 39 6,0,0.0,0,,145148-39-6,0.0,0,0.0,0.0
105601-20-5,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,105601 20 5,0,0.0,0,,105601-20-5,0.0,0,0.0,0.0
schembl18653512,CN(C)Cc1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,schembl18653512,0,0.0,0,,schembl18653512,0.0,0,0.0,0.0
145742-22-9,FC(F)Oc1ccc(OC(F)(F)F)cc1CNC1CCCNC1c1ccccc1,145742 22 9,0,0.0,0,,145742-22-9,0.0,0,0.0,0.0
donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,donepezil,0,0.0,0,,donepezil,0.0,0,0.0,0.0
schembl5966350,CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)c1cnccc1-c1ccccc1Cl,schembl5966350,0,0.0,0,,schembl5966350,0.0,0,0.0,0.0
chembl1935446,Fc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,chembl1935446,0,0.0,0,,chembl1935446,0.0,0,0.0,0.0
methadone,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,methadone,0,0.0,0,,methadone,0.0,0,0.0,0.0
50-48-6,CN(C)CCC=C1c2ccccc2CCc2ccccc21,50 48 6,0,0.0,0,,50-48-6,0.0,0,0.0,0.0
3-methylhexane (2- ethylpentane),CCCC(C)CC,3 methylhexane,0,0.0,0,,3-methylhexane (2- ethylpentane),0.0,0,0.0,0.0
3-methylhexane,C=C([CH]CC)CC,3 methylhexane,0,0.0,0,,3-methylhexane,0.0,0,0.0,0.0
cyclohexane,C1CCCCC1,cyclohexane,0,0.0,0,,cyclohexane,0.0,0,0.0,0.0
methylcyclopentane,CC1CCCC1,methylcyclopentane,0,0.0,0,,methylcyclopentane,0.0,0,0.0,0.0
piperazinederivatives 7,CCC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,piperazinederivatives 7,0,0.0,0,,piperazinederivatives 7,0.0,0,0.0,0.0
(-)-3-methylhexane,CCC[C@H](C)CC,3 methylhexane,0,0.0,0,,(-)-3-methylhexane,0.0,0,0.0,0.0
metoclopramide,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,metoclopramide,0,0.0,0,,metoclopramide,0.0,0,0.0,0.0
methamphetamine (pervertin),CNC(C)Cc1ccccc1,methamphetamine,0,0.0,0,,methamphetamine (pervertin),0.0,0,0.0,0.0
chembl88330,COc1ccc(-c2cc(NCCO)c3ccccc3n2)cc1,chembl88330,0,0.0,0,,chembl88330,0.0,0,0.0,0.0
"1-[2-(3,4-dimethoxyphenyl)ethyl]-4-[3-(2-iodophenyl)propyl]piperazine",COc1ccc(CCN2CCN(CCCc3ccccc3I)CC2)cc1OC,1 2 ethyl 4 3 propyl piperazine,0,0.0,0,,"1-[2-(3,4-dimethoxyphenyl)ethyl]-4-[3-(2-iodophenyl)propyl]piperazine",0.0,0,0.0,0.0
am-36,CC(C)(C)c1cc(CN2CCN(CC(O)c3ccc(Cl)cc3)CC2)cc(C(C)(C)C)c1O,am 36,0,0.0,0,,am-36,0.0,0,0.0,0.0
s123,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,s123,0,0.0,0,,s123,0.0,0,0.0,0.0
(e)-tamoxifen,CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,tamoxifen,0,0.0,0,,(e)-tamoxifen,0.0,0,0.0,0.0
"2-[4-(1,2-diphenylbut-1-enyl)phenoxy]-n,n-dimethylethanamine",CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,2 4 phenoxy n n dimethylethanamine,0,0.0,0,,"2-[4-(1,2-diphenylbut-1-enyl)phenoxy]-n,n-dimethylethanamine",0.0,0,0.0,0.0
pfizer compound 8,COc1ccc(C(C)C)cc1CNC1CCCNC1c1ccccc1,pfizer compound 8,0,0.0,0,,pfizer compound 8,0.0,0,0.0,0.0
chembl244206,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(F)c(F)c3)ccc2c1,chembl244206,0,0.0,0,,chembl244206,0.0,0,0.0,0.0
s119,O=[SH](O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2cccc(Cl)c2)CC1,s119,0,0.0,0,,s119,0.0,0,0.0,0.0
methamphetamine,CN[C@@H](C)Cc1ccccc1,methamphetamine,0,0.0,0,,methamphetamine,0.0,0,0.0,0.0
1-decene,C=CCCCCCCCC,1 decene,0,0.0,0,,1-decene,0.0,0,0.0,0.0
145742-01-4,CC(C)(C)c1ccc(OC(F)(F)F)c(CNC2CCCNC2c2ccccc2)c1,145742 01 4,0,0.0,0,,145742-01-4,0.0,0,0.0,0.0
methylcyclohexane,CC1CCCCC1,methylcyclohexane,0,0.0,0,,methylcyclohexane,0.0,0,0.0,0.0
2095-17-2,NCCCN1c2ccccc2Sc2ccc(Cl)cc21,2095 17 2,0,0.0,0,,2095-17-2,0.0,0,0.0,0.0
2-methyl nonane,CCCCCCC(C)C,2 methyl nonane,0,0.0,0,,2-methyl nonane,0.0,0,0.0,0.0
pfizer compound 6,COc1ccc(C(C)(C)C)cc1CNC1CCCNC1c1ccccc1,pfizer compound 6,0,0.0,0,,pfizer compound 6,0.0,0,0.0,0.0
"4-iodo-alpha,alpha'- dipiperidino-m-xylene",Ic1ccc(CN2CCCCC2)cc1CN1CCCCC1,4 iodo alpha alpha dipiperidino m xylene,0,0.0,0,,"4-iodo-alpha,alpha'- dipiperidino-m-xylene",0.0,0,0.0,0.0
chembl430170,COc1ccc(C(C)(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,chembl430170,0,0.0,0,,chembl430170,0.0,0,0.0,0.0
citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,citalopram,0,0.0,0,,citalopram,0.0,0,0.0,0.0
trimipramine,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,trimipramine,0,0.0,0,,trimipramine,0.0,0,0.0,0.0
24219-97-4,CN1CCN2c3ccccc3Cc3ccccc3C2C1,24219 97 4,0,0.0,0,,24219-97-4,0.0,0,0.0,0.0
phenserine,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,phenserine,0,0.0,0,,phenserine,0.0,0,0.0,0.0
2-methylpentane (isohexane),CCCC(C)C,2 methylpentane,0,0.0,0,,2-methylpentane (isohexane),0.0,0,0.0,0.0
tertbutylchlorambucil,CC(C)(C)OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,tertbutylchlorambucil,0,0.0,0,,tertbutylchlorambucil,0.0,0,0.0,0.0
"2,2-dimethylbutane",CCC(C)(C)C,2 2 dimethylbutane,0,0.0,0,,"2,2-dimethylbutane",0.0,0,0.0,0.0
3-methylpentane,CCC(C)CC,3 methylpentane,0,0.0,0,,3-methylpentane,0.0,0,0.0,0.0
doxepin,CN(C)CC/C=C1\c2ccccc2COc2ccccc21,doxepin,1,0.0,0,,doxepin,0.0,0,0.0,0.0
doxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,doxepin,1,0.0,0,,doxepin,0.0,0,0.0,0.0
acmc-20dhn6,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,acmc 20dhn6,0,0.0,0,,acmc-20dhn6,0.0,0,0.0,0.0
chembl2024515,CS(=O)(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,chembl2024515,0,0.0,0,,chembl2024515,0.0,0,0.0,0.0
